,customer lifetime value
7885,2674.730716
7886,16159.54237
7887,26197.41498
7888,2664.242814
7889,15162.06565
7890,22332.43946
7891,4995.1712
7892,16109.75353
7893,4957.404306
7894,2866.779811
7895,8719.896238
7896,22448.68617
7897,6864.647514
7898,4980.18765
7899,2312.328541
7900,5555.830205
7901,26763.82631
7902,2471.441785
7903,17759.38575
7904,14628.49627
7905,5801.828142
7906,5209.945549
7907,2814.438036
7908,5417.744055
7909,16775.80883
7910,7980.304624
7911,5107.163002
7912,2690.781969
7913,4254.620669
7914,4643.413135
7915,6217.258012
7916,11373.98852
7917,10861.71019
7918,8569.36439
7919,16069.95283
7920,2410.355726
7921,14057.42125
7922,4872.577302
7923,9031.214859
7924,2993.117683
7925,5846.520588
7926,2589.43003
7927,6558.880167
7928,8105.996039
7929,7232.609391
7930,13599.92487
7931,5093.379714
7932,6047.02516
7933,7172.070153
7934,3438.949322
7935,5418.463878
7936,7824.492263
7937,7930.602564
7938,9321.284825
7939,2775.080095
7940,5792.666316
7941,3596.83011
7942,14713.52329
7943,44520.13577
7944,3071.784639
7945,8471.292552
7946,7205.019561
7947,11154.67599
7948,10168.27175
7949,5688.20499
7950,5272.932008
7951,13799.05459
7952,4167.994667
7953,4242.69282
7954,5736.45893
7955,2679.686625
7956,11828.61437
7957,11905.06754
7958,4212.8026
7959,5553.18672
7960,26538.57925
7961,6511.467626
7962,4730.355248
7963,2908.020838
7964,4821.156466
7965,2248.449633
7966,5232.454958
7967,2557.585549
7968,5871.175279
7969,3681.978995
7970,5918.066128
7971,16152.90489
7972,4984.618655
7973,6637.228238
7974,5979.724161
7975,7736.457821
7976,5644.474853
7977,6944.739992
7978,7373.225991
7979,13979.09014
7980,2395.968567
7981,2387.858281
7982,4883.335068
7983,20496.69426
7984,2491.317024
7985,7372.230729
7986,12625.27947
7987,5261.419836
7988,4895.811925
7989,4034.926461
7990,10179.71704
7991,17497.52201
7992,10569.62547
7993,7842.865664
7994,7942.448548
7995,17002.02246
7996,2602.212965
7997,4112.841668
7998,5213.068893
7999,2292.791874
8000,3933.813993
8001,9234.277026
8002,4650.063763
8003,3954.344534
8004,6953.952351
8005,2876.775085
8006,6265.343299
8007,3145.456489
8008,2688.878609
8009,4749.127521
8010,8364.502793
8011,3450.328786
8012,2935.838245
8013,2772.502139
8014,3963.40327
8015,8062.546117
8016,7805.31287
8017,4855.773614
8018,2886.451602
8019,2724.430809
8020,9976.24549
8021,3755.260251
8022,9642.214529
8023,4573.998134
8024,4017.055485
8025,12052.88693
8026,2525.419695
8027,8207.777598
8028,4569.8758
8029,16979.79757
8030,18061.91837
8031,5191.047011
8032,6271.315156
8033,4619.449922
8034,8571.480718
8035,3245.479985
8036,12489.21197
8037,3799.746262
8038,10004.74874
8039,5577.669457
8040,16705.10312
8041,31864.8589
8042,3708.811428
8043,7203.133626
8044,2649.658715
8045,6991.614179
8046,3380.712383
8047,20096.89337
8048,24706.92011
8049,7416.466665
8050,5605.380417
8051,13749.37083
8052,2203.588481
8053,3369.71211
8054,7296.493236
8055,7840.646748
8056,14837.50253
8057,7441.004843
8058,11981.98481
8059,4163.04081
8060,8054.982035
8061,22658.53652
8062,4048.722426
8063,10288.92495
8064,21920.81339
8065,16468.22079
8066,5167.357134
8067,5757.442258
8068,2487.777024
8069,14594.45235
8070,5320.343098
8071,2442.200921
8072,5142.389806
8073,2511.944048
8074,2629.315549
8075,2449.128459
8076,4061.997378
8077,5252.511788
8078,4372.194536
8079,15320.21872
8080,9657.579498
8081,2472.469209
8082,6191.402312
8083,13583.6249
8084,27528.31132
8085,2952.581331
8086,4949.389491
8087,8209.924674
8088,4170.687348
8089,20600.23958
8090,2858.087414
8091,6282.082435
8092,2776.842204
8093,14194.15441
8094,9726.551005
8095,8099.466122
8096,5020.473987
8097,4834.710493
8098,17625.53763
8099,11009.13049
8100,4502.207001
8101,10570.7888
8102,10614.64457
8103,11436.42994
8104,4458.113369
8105,5558.31428
8106,5169.49937
8107,7840.165778
8108,24108.30057
8109,5638.046345
8110,7680.147853
8111,8409.067687
8112,12341.83389
8113,2611.128028
8114,6081.481291
8115,4416.345862
8116,10932.21496
8117,5427.174517
8118,6190.316839
8119,4523.752381
8120,2482.38724
8121,6903.946532
8122,21740.02913
8123,37939.48817
8124,31215.68581
8125,8482.456771
8126,8490.284985
8127,8886.610685
8128,4670.953723
8129,10209.9339
8130,4118.588554
8131,7409.586372
8132,3803.79853
8133,12157.32992
8134,28119.28723
8135,8219.358756
8136,4803.24007
8137,10865.86075
8138,3425.73115
8139,8609.158215
8140,4605.036646
8141,18634.72656
8142,3465.52691
8143,2478.180205
8144,5792.439588
8145,5548.031892
8146,3443.301126
8147,4529.072491
8148,5597.12496
8149,2616.613903
8150,10506.88413
8151,10758.65568
8152,5498.661301
8153,2791.880258
8154,5176.157299
8155,8166.878898
8156,4267.076892
8157,5217.513287
8158,7807.216137
8159,5058.927182
8160,7772.579276
8161,11533.96706
8162,5073.282126
8163,4636.54647
8164,5296.838482
8165,6273.911874
8166,8002.308333
8167,15563.36944
8168,4723.821588
8169,8436.350708
8170,7153.208425
8171,6990.691643
8172,6375.079233
8173,27990.35769
8174,4971.727892
8175,7611.949286
8176,2422.194555
8177,4647.423581
8178,7765.228166
8179,6189.443994
8180,3520.696547
8181,2678.457672
8182,6274.564531
8183,4650.063763
8184,12010.93726
8185,10193.77423
8186,15862.17507
8187,17254.03699
8188,5294.230247
8189,6274.447705
8190,8007.399376
8191,30966.31981
8192,2666.976685
8193,18572.01022
8194,6595.101921
8195,2243.473907
8196,7423.929008
8197,4627.090729
8198,4413.255399
8199,3163.283136
8200,4908.124429
8201,7850.590399
8202,3210.417377
8203,5387.40977
8204,2472.469209
8205,5403.586356
8206,31410.92822
8207,7627.431532
8208,7540.390159
8209,2617.704041
8210,7212.143863
8211,6671.766636
8212,5677.642084
8213,22952.06778
8214,2960.567044
8215,2446.681538
8216,7659.71722
8217,4533.733641
8218,2355.281389
8219,14316.84569
8220,10179.71704
8221,8129.511
8222,13272.22792
8223,17817.46464
8224,25002.01883
8225,19955.25713
8226,4606.26977
8227,15114.40241
8228,4782.349875
8229,6317.373557
8230,16224.54182
8231,9585.501257
8232,10130.93442
8233,7343.52792
8234,7699.632103
8235,5739.823806
8236,3874.86854
8237,8112.323843
8238,2707.429536
8239,5686.961001
8240,7381.623005
8241,2724.262292
8242,9075.768214
8243,2756.543334
8244,8382.478392
8245,7868.0982
8246,2851.645994
8247,7615.369665
8248,5658.531248
8249,4307.464888
8250,4820.704584
8251,8754.16043
8252,7259.328982
8253,2675.029491
8254,3305.129877
8255,8984.040021
8256,3567.503755
8257,23747.46699
8258,3352.87052
8259,5169.49937
8260,8564.768226
8261,8028.484649
8262,9000.439546
8263,11638.89947
8264,7376.795372
8265,7892.088107
8266,19160.98994
8267,5548.031892
8268,8319.5292
8269,13770.97618
8270,5225.253777
8271,16979.79757
8272,7485.356469
8273,2639.644171
8274,8085.448545
8275,12316.79698
8276,5568.947534
8277,3571.82831
8278,3350.244285
8279,2716.190293
8280,38887.9034
8281,2272.447229
8282,2849.252467
8283,5328.320299
8284,4679.977728
8285,5345.201117
8286,2437.084486
8287,4637.544647
8288,8804.584902
8289,2438.689804
8290,4736.34799
8291,5608.155723
8292,6465.223746
8293,2435.245577
8294,2111.993329
8295,2347.591802
8296,3636.561567
8297,5692.684466
8298,4041.241758
8299,7756.174223
8300,3151.16213
8301,7198.415033
8302,5263.921634
8303,4347.159852
8304,2884.636779
8305,6906.201903
8306,4450.220503
8307,24127.50402
8308,5246.278375
8309,2744.73543
8310,5543.802692
8311,6013.038073
8312,3650.576237
8313,2520.818611
8314,5169.49937
8315,2395.57
8316,3031.587812
8317,11790.49617
8318,6755.076276
8319,11315.20373
8320,8207.702516
8321,5332.615013
8322,3087.432549
8323,4652.595489
8324,2489.751297
8325,18196.63824
8326,2668.731444
8327,8257.014532
8328,12465.92416
8329,6743.126791
8330,2883.165412
8331,29973.41592
8332,4686.469674
8333,6057.07208
8334,6895.309989
8335,9549.113813
8336,10593.59462
8337,7735.465528
8338,2306.427813
8339,31234.89323
8340,5096.673223
8341,3226.790317
8342,5896.536531
8343,13869.92705
8344,18532.40504
8345,7716.439345
8346,6439.779016
8347,9718.463569
8348,12759.27844
8349,5926.980962
8350,11389.94398
8351,3497.483075
8352,9476.901955
8353,9853.773193
8354,8099.40027
8355,8507.832473
8356,23903.68234
8357,5360.557066
8358,29706.78459
8359,5431.213625
8360,9048.983447
8361,4359.74197
8362,2889.087654
8363,3056.217296
8364,13815.7802
8365,5116.727579
8366,10033.28281
8367,2772.835753
8368,2647.519741
8369,4038.864803
8370,7781.89849
8371,16473.16905
8372,5285.314179
8373,3107.588649
8374,5780.182197
8375,26939.51419
8376,2329.459058
8377,4589.940596
8378,4428.031583
8379,10881.77039
8380,5412.696604
8381,8382.630118
8382,4834.710493
8383,21710.27538
8384,2430.870824
8385,14651.6153
8386,5073.282126
8387,5520.476175
8388,6008.184526
8389,24543.19862
8390,2429.374554
8391,3452.029549
8392,4109.310394
8393,8714.922135
8394,8110.305608
8395,3669.83263
8396,3893.305281
8397,2496.476385
8398,4629.970602
8399,17684.65456
8400,15663.65604
8401,4940.124252
8402,2754.461855
8403,2953.797658
8404,6198.793072
8405,12176.00621
8406,4035.009284
8407,2954.387586
8408,5204.64616
8409,8100.243093
8410,4443.631711
8411,7503.367741
8412,2548.509175
8413,2473.368225
8414,32777.30467
8415,19228.46362
8416,4538.117454
8417,7663.514373
8418,4177.288153
8419,11776.00378
8420,3996.772165
8421,5490.775023
8422,12989.81806
8423,4599.759229
8424,2351.878675
8425,2903.242245
8426,3807.528493
8427,8310.704732
8428,8962.795984
8429,12157.5413
8430,16460.07754
8431,8788.532018
8432,5093.479191
8433,5377.90796
8434,5635.746396
8435,3514.212939
8436,4386.277558
8437,7294.5816
8438,2415.063816
8439,4693.751128
8440,7481.825592
8441,5953.352957
8442,3890.964154
8443,5352.218989
8444,8105.81483
8445,3509.968806
8446,8434.119038
8447,4254.620669
8448,2839.945741
8449,16473.16905
8450,31706.9251
8451,2580.849899
8452,17622.1332
8453,14435.67365
8454,12731.95161
8455,2398.354197
8456,6182.618843
8457,9431.376818
8458,4651.28429
8459,12168.74492
8460,26122.12998
8461,3237.305187
8462,9416.474669
8463,2506.360995
8464,5272.005079
8465,5246.278375
8466,10611.56172
8467,2249.874803
8468,2816.756002
8469,4751.280948
8470,28622.31443
8471,8421.516848
8472,4660.399573
8473,6843.848971
8474,9223.987144
8475,4938.72766
8476,15114.40241
8477,5037.953998
8478,5097.318657
8479,8906.991433
8480,22721.47396
8481,9095.15235
8482,4898.957331
8483,2916.380797
8484,5729.855012
8485,12280.76661
8486,2472.469209
8487,4698.345864
8488,7950.178237
8489,3299.339339
8490,7506.779365
8491,7123.694599
8492,8008.095994
8493,5318.89664
8494,5483.89085
8495,7244.497284
8496,15558.44195
8497,8945.689398
8498,8441.667084
8499,2798.834343
8500,7522.900704
8501,39033.08248
8502,2594.7935
8503,8991.124186
8504,2332.095228
8505,9244.351881
8506,6290.699249
8507,9880.097141
8508,11790.49617
8509,5477.206072
8510,4014.332715
8511,3674.56826
8512,4714.044733
8513,2754.143877
8514,40688.53442
8515,4563.859434
8516,7430.347681
8517,2644.983484
8518,26220.03266
8519,2397.036098
8520,5207.680496
8521,5907.078117
8522,27420.81318
8523,5044.857229
8524,3090.13236
8525,8514.394994
8526,20925.89544
8527,3515.456573
8528,17666.56543
8529,30313.30977
8530,4726.869327
8531,5284.509533
8532,2990.330995
8533,3548.071725
8534,6371.320461
8535,5372.351967
8536,5165.202368
8537,8264.747863
8538,5193.770572
8539,8099.571213
8540,8845.073706
8541,8295.977271
8542,9344.431622
8543,5081.741976
8544,5363.531017
8545,2429.600516
8546,7183.071115
8547,5376.88732
8548,7019.177186
8549,7079.170237
8550,2415.83485
8551,8193.160528
8552,6952.651187
8553,7465.980556
8554,13220.80421
8555,4014.9185
8556,8744.727173
8557,5948.98896
8558,5520.149969
8559,5040.775434
8560,5654.593045
8561,8896.500265
8562,8715.945469
8563,7868.808884
8564,6878.008403
8565,6411.675304
8566,10144.3094
8567,8575.961719
8568,4510.542608
8569,3746.751625
8570,5479.555081
8571,7164.011997
8572,13265.51039
8573,5246.278375
8574,4556.068318
8575,2751.250209
8576,2914.09461
8577,5824.767025
8578,5755.18214
8579,2424.690776
8580,5138.244998
8581,6047.02516
8582,6106.468745
8583,3329.887725
8584,40132.01135
8585,5095.365993
8586,4471.747876
8587,8773.507548
8588,10351.37265
8589,10408.96865
8590,8201.330033
8591,2248.449633
8592,5205.024842
8593,15306.13396
8594,8002.308333
8595,4553.185557
8596,5354.365535
8597,7449.855125
8598,3112.049841
8599,4386.277558
8600,4865.848218
8601,6993.380588
8602,5860.48309
8603,9115.57169
8604,5300.686394
8605,3630.269217
8606,8819.018934
8607,5389.499465
8608,3123.080994
8609,2435.321545
8610,8754.233404
8611,2628.563096
8612,6669.184698
8613,6765.800532
8614,10013.77995
8615,11288.17204
8616,4686.469674
8617,7131.731291
8618,9051.712161
8619,5306.162741
8620,5133.635886
8621,11124.60499
8622,7285.103913
8623,14627.92807
8624,17086.75371
8625,4298.378567
8626,5018.894421
8627,7200.664877
8628,9591.028253
8629,3240.667531
8630,8906.50609
8631,2499.036551
8632,8167.992322
8633,5811.61185
8634,18732.2012
8635,5260.623466
8636,8869.631143
8637,2878.846941
8638,2810.957053
8639,2701.039719
8640,2449.580048
8641,9445.925985
8642,4414.577688
8643,6785.536334
8644,3600.934326
8645,7452.939191
8646,12723.15311
8647,4312.642503
8648,12148.94098
8649,3549.747466
8650,6153.394838
8651,6272.416823
8652,2851.161121
8653,6781.125672
8654,4985.239225
8655,6725.043747
8656,36632.53432
8657,5838.89915
8658,12206.89208
8659,14196.96535
8660,2670.797821
8661,8033.910862
8662,9685.542977
8663,36168.34106
8664,10453.2558
8665,5406.694854
8666,2671.166649
8667,3531.348165
8668,4835.569505
8669,13422.06378
8670,2424.224662
8671,2983.110414
8672,14723.40712
8673,8438.463783
8674,14435.67365
8675,2690.069754
8676,7948.544751
8677,11378.88711
8678,5219.754045
8679,9486.037005
8680,4762.557323
8681,4975.171042
8682,4422.615495
8683,4849.697945
8684,19237.69976
8685,8518.549119
8686,5194.654884
8687,46302.07562
8688,2538.62632
8689,14070.63897
8690,2748.933734
8691,6006.211611
8692,3286.440915
8693,2648.350463
8694,20936.33105
8695,7194.233091
8696,11435.23124
8697,4064.107529
8698,5893.368906
8699,8256.2978
8700,8061.198798
8701,9333.076001
8702,34243.51034
8703,31516.5084
8704,2460.167359
8705,4929.549699
8706,2866.824929
8707,8429.491575
8708,8052.243508
8709,4916.479717
8710,5386.969384
8711,3508.905811
8712,6511.103163
8713,4335.676738
8714,3673.525732
8715,7426.462927
8716,2640.488905
8717,4889.765364
8718,10537.40467
8719,6385.617852
8720,4564.512659
8721,4772.943848
8722,10387.24599
8723,4984.618655
8724,6600.477951
8725,2591.749798
8726,8355.642928
8727,5142.04553
8728,5205.256308
8729,14816.95159
8730,12812.43898
8731,2472.227293
8732,35186.25611
8733,9336.123495
8734,14980.04626
8735,4773.656279
8736,4698.521352
8737,3491.26162
8738,4505.842815
8739,5765.502751
8740,7685.652168
8741,2309.876793
8742,6582.286333
8743,2860.440918
8744,5039.435344
8745,3979.282641
8746,6273.911874
8747,14435.67365
8748,19339.20282
8749,6872.043512
8750,7613.706014
8751,6369.262355
8752,14255.23041
8753,2469.088506
8754,3451.25106
8755,13736.1325
8756,6360.649533
8757,4770.984146
8758,10296.9965
8759,3237.923545
8760,5254.019142
8761,10129.50677
8762,2228.525238
8763,16501.06524
8764,2178.520191
8765,14642.14003
8766,5049.765309
8767,3544.541005
8768,3210.136249
8769,4531.366283
8770,3373.869214
8771,5451.802287
8772,3045.05813
8773,2715.68743
8774,3802.994357
8775,5498.940679
8776,23990.14738
8777,7901.427389
8778,8596.567628
8779,3964.527997
8780,8262.629249
8781,6676.726314
8782,2750.878284
8783,5495.183322
8784,2471.278718
8785,4128.385865
8786,15234.7459
8787,6366.225775
8788,6575.451884
8789,7425.269244
8790,3924.416277
8791,8660.838974
8792,8130.651447
8793,12751.27591
8794,4170.687348
8795,6405.738932
8796,3573.291869
8797,9095.049868
8798,4794.116328
8799,14435.67365
8800,8166.512251
8801,8807.609658
8802,9061.63365
8803,8256.2978
8804,19327.87406
8805,7050.972166
8806,2409.7007
8807,5519.513075
8808,10090.40808
8809,31316.61358
8810,2590.840183
8811,4957.1612
8812,4014.453113
8813,5601.138061
8814,7370.61684
8815,15503.72309
8816,5384.731816
8817,4050.280057
8818,12765.77704
8819,9159.005771
8820,5325.724541
8821,11072.03193
8822,12851.42404
8823,8607.482071
8824,4222.977602
8825,61134.68307
8826,9368.27103
8827,4365.256633
8828,3384.468426
8829,2409.003095
8830,7209.088399
8831,3875.541141
8832,2735.469265
8833,3092.632781
8834,5006.609577
8835,14382.56463
8836,2762.801339
8837,3997.476302
8838,5599.668502
8839,4974.801539
8840,3435.649178
8841,5574.618901
8842,6889.518761
8843,17497.52201
8844,10986.22795
8845,5358.163394
8846,8532.718297
8847,4634.730197
8848,8080.948098
8849,5678.050167
8850,5243.538258
8851,12263.10529
8852,30859.36361
8853,16320.76716
8854,13447.37157
8855,2722.210707
8856,32317.03275
8857,7896.706446
8858,2820.741005
8859,6904.081112
8860,7689.714281
8861,4821.213012
8862,4077.501164
8863,2888.853662
8864,3653.12609
8865,4836.747754
8866,13009.18057
8867,2612.528734
8868,25390.54546
8869,8901.055724
8870,4704.176131
8871,6240.903564
8872,8053.268897
8873,5229.445752
8874,5035.035257
8875,5492.388442
8876,2592.437797
8877,3657.585449
8878,5319.311913
8879,41787.90343
8880,5977.410465
8881,9298.887011
8882,20531.64534
8883,8725.292767
8884,7687.296987
8885,9150.137599
8886,20370.76787
8887,2775.671887
8888,4384.348683
8889,7712.057483
8890,11472.23701
8891,4118.588554
8892,3450.073829
8893,2536.885365
8894,7330.190221
8895,8886.296424
8896,3193.156111
8897,2698.693364
8898,42937.34691
8899,8151.719109
8900,8622.835375
8901,2784.911238
8902,30647.63125
8903,8936.370357
8904,6480.099944
8905,2449.789611
8906,10524.71154
8907,5314.958536
8908,3522.480373
8909,8132.702789
8910,31758.35391
8911,19849.73509
8912,4349.30875
8913,20878.41013
8914,3528.044252
8915,8703.727127
8916,8383.677045
8917,3540.206231
8918,5379.482798
8919,2944.780529
8920,8028.179882
8921,7522.068229
8922,9470.063102
8923,6674.177684
8924,12694.88894
8925,3590.693623
8926,3934.099422
8927,11790.49617
8928,5267.760257
8929,16468.22079
8930,5745.95924
8931,8845.185533
8932,6570.970605
8933,10212.01913
8934,2556.674379
8935,15552.39651
8936,4904.462754
8937,13931.35067
8938,7756.437921
8939,11232.9821
8940,12487.58095
8941,17602.51146
8942,13277.08425
8943,19337.90103
8944,4448.564599
8945,10732.50747
8946,7200.664877
8947,2864.820306
8948,5308.434428
8949,18321.24471
8950,4319.145955
8951,6556.099198
8952,5705.899103
8953,6656.15047
8954,4905.321482
8955,5620.587184
8956,8382.478392
8957,2857.992725
8958,4291.056403
8959,33288.16185
8960,4145.0234
8961,4005.720666
8962,16272.74322
8963,5143.865361
8964,26232.85024
8965,5100.088201
8966,2708.019336
8967,30745.96199
8968,4563.872603
8969,7442.570447
8970,17636.42483
8971,8418.573784
8972,2486.428407
8973,2866.595388
8974,6638.122296
8975,2530.705137
8976,5556.282281
8977,6264.6336
8978,5639.402141
8979,3903.383926
8980,3919.366722
8981,2566.782278
8982,2837.007353
8983,12741.84754
8984,8888.886826
8985,4903.131185
8986,2600.002868
8987,4341.363555
8988,4298.664542
8989,2698.048753
8990,5382.761801
8991,5732.686642
8992,7089.046071
8993,8302.321168
8994,5671.09467
8995,3371.528475
8996,18939.50603
8997,2670.63599
8998,14031.70468
8999,8314.306568
9000,7126.263963
9001,27430.14468
9002,7019.177186
9003,24826.89127
9004,3351.213465
9005,4437.842056
9006,5187.653993
9007,4584.137063
9008,5945.616886
9009,4785.909313
9010,7275.894536
9011,4940.940943
9012,18635.90451
9013,7507.455372
9014,2130.35457
9015,2907.43603
9016,4916.405552
9017,5067.514799
9018,7822.304151
9019,2897.278535
9020,18882.63699
9021,6273.911874
9022,7614.830065
9023,2117.989147
9024,2290.681171
9025,6521.368813
9026,16909.92767
9027,5709.358709
9028,2627.831472
9029,3600.934326
9030,6111.053244
9031,2933.498052
9032,4325.491222
9033,4665.245047
9034,43019.01278
9035,7482.851041
9036,4929.549699
9037,2537.667511
9038,5322.291688
9039,25093.57037
9040,2656.846648
9041,11073.10572
9042,2499.469914
9043,5386.512585
9044,6656.200678
9045,2702.692335
9046,2567.346739
9047,2776.748342
9048,9065.25926
9049,32104.69957
9050,18677.85248
9051,2982.196702
9052,2736.352663
9053,8996.774075
9054,5850.451386
9055,5843.614767
9056,4015.400868
9057,10781.61334
9058,18484.80858
9059,9191.733549
9060,4711.038869
9061,7634.855287
9062,30205.01297
9063,12280.76661
9064,2980.010499
9065,17223.06591
9066,12298.6863
9067,2843.149061
9068,9498.473472
9069,2224.555883
9070,7506.964816
9071,5608.819189
9072,2700.676449
9073,4130.382954
9074,2966.944264
9075,9594.248898
9076,6761.107268
9077,5747.268347
9078,5048.512037
9079,5714.562292
9080,2230.275142
9081,7228.005386
9082,4392.982538
9083,3593.12645
9084,6679.139606
9085,4146.409412
9086,3694.647081
9087,4781.821034
9088,3885.456401
9089,4737.411455
9090,9410.670129
9091,5878.447428
9092,4547.321823
9093,5926.38544
9094,4873.672682
9095,2580.849899
9096,7083.642205
9097,30104.51969
9098,4148.570285
9099,2518.743544
9100,3843.965188
9101,9075.768214
9102,2619.337376
9103,15245.25495
9104,2615.13922
9105,5551.398167
9106,6827.044423
9107,5619.689084
9108,3907.028747
9109,3622.872124
9110,34611.37896
9111,2845.520933
9112,5500.577411
9113,3358.532935
9114,7501.661322
9115,11663.98572
9116,5133.397765
9117,8732.090534
9118,9424.256842
9119,5479.555081
9120,2114.738469
9121,4140.648654
9122,25464.82059
9123,5678.050167
9124,16261.5855
9125,19872.262
9126,4628.995325
9127,5032.165498
9128,4100.398533
9129,23405.98798
9130,3096.511217
9131,8163.890428
9132,7524.442436
9133,2611.836866
